fire_name,centroid_lat,centroid_lon,asset_weight,fetch_radius_m,amenity,building,landuse
ALMEDA DRIVE,42.366421778077864,-122.86138432347569,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36670029444627,-122.86153220556524,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36731608033124,-122.86181105143972,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36762404053147,-122.86165898202901,2.0,37100.0,social_centre,commercial,
ALMEDA DRIVE,42.36812477651803,-122.86167180681768,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36921392605763,-122.86262351115508,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.368857681065805,-122.86266857573281,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.368536270116564,-122.86264563139608,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36788869463738,-122.86260000113604,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.368122291855144,-122.86091700680014,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34496996596998,-122.82381211548578,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31307575,-122.97042575,4.0,37100.0,,,residential
ALMEDA DRIVE,42.273121117383035,-122.81509804506317,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.4406516,-122.834341,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.235318295506566,-123.0448132435605,8.0,37100.0,school,,
ALMEDA DRIVE,42.28359556389084,-122.82331131412012,4.0,37100.0,,,residential
ALMEDA DRIVE,42.28625232928942,-122.82637535820388,4.0,37100.0,,,residential
ALMEDA DRIVE,42.28500246198474,-122.82770905356055,4.0,37100.0,,,residential
ALMEDA DRIVE,42.28782738577898,-122.82798936246623,4.0,37100.0,,,residential
ALMEDA DRIVE,42.29068383688039,-122.83427495932877,4.0,37100.0,,,residential
ALMEDA DRIVE,42.29307755638881,-122.83664836271377,4.0,37100.0,,,residential
ALMEDA DRIVE,42.24801213946138,-122.79382526998747,4.0,37100.0,,,residential
ALMEDA DRIVE,42.36340751829698,-122.83822540153291,8.0,37100.0,school,,education
ALMEDA DRIVE,42.384973418501176,-122.86909991432262,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.36694471939246,-122.88017887295935,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.369465348020235,-122.8801984546459,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.388140688435996,-122.8691219684443,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.1995821140113,-122.71639990971192,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.199101828919964,-122.71604168929719,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.19964691273632,-122.71559951585624,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.30830764043126,-122.8786907552903,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33594122437627,-122.90647134971285,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33728010559337,-122.89803692721082,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33045442406546,-122.89761067559263,4.0,37100.0,,,residential
ALMEDA DRIVE,42.36395577593613,-122.91185814568915,4.0,37100.0,,,residential
ALMEDA DRIVE,42.37319028052672,-122.92763586197427,4.0,37100.0,,,residential
ALMEDA DRIVE,42.35230836576029,-122.88245583768456,4.0,37100.0,,,residential
ALMEDA DRIVE,42.466385661399876,-122.79763745861285,4.0,37100.0,,,residential
ALMEDA DRIVE,42.46629646547031,-122.79859025542409,4.0,37100.0,,,residential
ALMEDA DRIVE,42.46821167183245,-122.79694059895009,4.0,37100.0,,,residential
ALMEDA DRIVE,42.468426975877925,-122.80170122518902,4.0,37100.0,,,residential
ALMEDA DRIVE,42.43336051741067,-122.83191192245506,4.0,37100.0,,,residential
ALMEDA DRIVE,42.43335659990994,-122.83366893806566,4.0,37100.0,,,residential
ALMEDA DRIVE,42.42831734999999,-122.83082305,4.0,37100.0,,,residential
ALMEDA DRIVE,42.478993072732656,-122.79446091058946,4.0,37100.0,,,residential
ALMEDA DRIVE,42.453708962886886,-122.79326503238204,4.0,37100.0,,,residential
ALMEDA DRIVE,42.468619385674494,-122.81076522310946,4.0,37100.0,,,residential
ALMEDA DRIVE,42.46797907731748,-122.81120689896417,4.0,37100.0,,,residential
ALMEDA DRIVE,42.46740033513617,-122.81154182019742,4.0,37100.0,,,residential
ALMEDA DRIVE,42.31989369662924,-122.88094282498878,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18862656954499,-122.68696867762289,8.0,37100.0,school,,
ALMEDA DRIVE,42.18752239629005,-122.6779639776631,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18806763044651,-122.6751551722265,4.0,37100.0,,,residential
ALMEDA DRIVE,42.1866906796691,-122.67434645651295,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18649013156637,-122.67555554491582,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18704000005348,-122.67554669763682,4.0,37100.0,,,residential
ALMEDA DRIVE,42.189617414426515,-122.67283466348364,4.0,37100.0,,,residential
ALMEDA DRIVE,42.19033340167322,-122.67515354049692,4.0,37100.0,,,residential
ALMEDA DRIVE,42.19125905001617,-122.67285816192096,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18848244220954,-122.67223961406604,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18797028997875,-122.67199635740843,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18978356188913,-122.67825474652864,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18948360727202,-122.6767510753612,4.0,37100.0,,,residential
ALMEDA DRIVE,42.19268403544929,-122.68657826013992,8.0,37100.0,school,,
ALMEDA DRIVE,42.18680465709663,-122.67362941522693,4.0,37100.0,,,residential
ALMEDA DRIVE,42.18632148925138,-122.67221417235685,4.0,37100.0,,,residential
ALMEDA DRIVE,42.24443,-122.78636089999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3674252957773,-122.88617261653044,4.0,37100.0,,,residential
ALMEDA DRIVE,42.347020096889025,-122.87245985967809,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34721380544102,-122.8724620187589,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.347072912762705,-122.87220667031733,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34707121081538,-122.87189596990297,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34707203882005,-122.87158406322122,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34743776438051,-122.87189707514742,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.347435146927054,-122.87158695548047,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3474369152514,-122.87220551209771,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.359773056031905,-122.93140447492495,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.35923799653677,-122.93722897068919,1.5,37100.0,,,industrial
ALMEDA DRIVE,42.28950948206161,-122.83646919899024,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.28994527275169,-122.83711119835515,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.289694918148854,-122.8368001331254,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.29020648422886,-122.83734086009719,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.290494532929,-122.83769995456937,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.291377991285955,-122.83889126632005,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.2911440665361,-122.83859669789507,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.29097582781769,-122.83828310355537,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.29073578691341,-122.83798510585183,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.340177843482536,-122.83114429549215,4.0,37100.0,,,residential
ALMEDA DRIVE,42.340005005071916,-122.83946732257454,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34377886435831,-122.83945685364833,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34420779230612,-122.85278991729749,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34011014729908,-122.85303427881608,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33690370078776,-122.85299457106768,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33755417052886,-122.85719965546497,4.0,37100.0,,,residential
ALMEDA DRIVE,42.35708889429704,-122.83240131608973,4.0,37100.0,,,residential
ALMEDA DRIVE,42.36143522338705,-122.83347057387536,4.0,37100.0,,,residential
ALMEDA DRIVE,42.36377741907593,-122.84436332043661,4.0,37100.0,,,residential
ALMEDA DRIVE,42.335216211560656,-122.84884542712761,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33352724020845,-122.85387230926469,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34984903182956,-122.86020722018466,4.0,37100.0,,,residential
ALMEDA DRIVE,42.3523210065514,-122.86855331634072,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.35039658879502,-122.866646302929,4.0,37100.0,,,residential
ALMEDA DRIVE,42.35451217554212,-122.86646204934415,4.0,37100.0,,,residential
ALMEDA DRIVE,42.35633280938016,-122.86472242319053,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.35009072436002,-122.87186620129727,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.34896303429005,-122.87224480253661,2.0,37100.0,,,commercial
ALMEDA DRIVE,42.3485928309433,-122.87019050152837,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34627174296776,-122.86696564973427,4.0,37100.0,,,residential
ALMEDA DRIVE,42.343008868271944,-122.8611261798295,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34008574915828,-122.85690779398354,4.0,37100.0,,,residential
ALMEDA DRIVE,42.33884019649709,-122.85759782709584,4.0,37100.0,,,residential
ALMEDA DRIVE,42.326749094278874,-122.8156383250844,4.0,37100.0,,,residential
ALMEDA DRIVE,42.32658633986142,-122.81956915253231,4.0,37100.0,,,residential
ALMEDA DRIVE,42.32662053129912,-122.82699520856887,4.0,37100.0,,,residential
ALMEDA DRIVE,42.353715914969165,-122.8513237185942,4.0,37100.0,,,residential
ALMEDA DRIVE,42.35033151878656,-122.84761218231215,4.0,37100.0,,,residential
ALMEDA DRIVE,42.34259354384209,-122.84457946253528,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33819970251804,-122.89354136522186,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.37156758751433,-122.8498009508768,4.0,37100.0,,,residential
ALMEDA DRIVE,42.3319368644734,-122.87505373679399,4.0,37100.0,,,residential
ALMEDA DRIVE,42.333249084095584,-122.87256027886882,4.0,37100.0,,,residential
ALMEDA DRIVE,42.28739452759354,-122.83193357363479,7.0,37100.0,clinic,yes,
ALMEDA DRIVE,42.28970599237652,-122.83866732442594,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.29008614399331,-122.8390239938159,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.28998469856403,-122.83877023243565,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.29012608584691,-122.83883436059293,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34907395796731,-122.88344741773874,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34913905000001,-122.8831644,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34921524999999,-122.88294984999997,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.349269980564195,-122.88276114262544,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34929785167041,-122.88251883144997,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3494610482439,-122.8826029186508,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34967001897533,-122.88291410383384,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.349586792981505,-122.88311517076416,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34962706279329,-122.88386501307477,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34965248251742,-122.883572595358,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.34996095402272,-122.88312474472744,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.349965565309326,-122.88281756378025,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.20997026131186,-122.69992096633442,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32079577027583,-122.83922126733064,8.0,37100.0,school,,
ALMEDA DRIVE,42.34661283604462,-122.94523538716268,8.0,37100.0,school,,
ALMEDA DRIVE,42.37970497710469,-122.88313699512999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.38018182068923,-122.88257875885915,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.38073961626297,-122.88310202124164,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.38140135,-122.88298130000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.38085376763538,-122.88460021343167,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.38137994849985,-122.88443292485178,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.381335147504856,-122.88493287486975,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.38173131687718,-122.8844622171758,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.382042799999994,-122.88498415000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.315084449897306,-122.86672383546343,1.5,37100.0,,industrial,
ALMEDA DRIVE,42.31328034291675,-122.86674623178688,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3131161,-122.86662619999998,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.315404051446876,-122.84208248734728,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.31562056279818,-122.84205677497042,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.315438283609176,-122.84181371815126,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.315869855249176,-122.84183379186996,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.316097088572384,-122.84210347133828,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.31611994345375,-122.8418137646548,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.31565974144998,-122.84217572311405,4.0,37100.0,,,residential
ALMEDA DRIVE,42.467521308076066,-122.80488650509747,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.46706949327728,-122.80397069240937,4.0,37100.0,,,residential
ALMEDA DRIVE,42.458571245523174,-122.81453521135035,4.0,37100.0,,,residential
ALMEDA DRIVE,42.471971357163866,-122.8021298406701,4.0,37100.0,,,residential
ALMEDA DRIVE,42.47193499771095,-122.80174059058972,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47208079183143,-122.80212859884617,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.471981900035594,-122.80189548483025,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.472117317974615,-122.80226524551897,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47217724589586,-122.80240802633526,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.471800071681145,-122.80194151818468,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47185969045756,-122.80208483190715,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47191992265557,-122.80226511059364,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47165125564024,-122.7985655753832,8.0,37100.0,school,,
ALMEDA DRIVE,42.32748395992554,-122.87115707841699,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.327417832281476,-122.87126484779,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.32736495394457,-122.87138489865123,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.327305897530245,-122.87149851941642,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3275446882094,-122.87103909964942,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31440686625448,-122.82964807431809,4.0,37100.0,,,residential
ALMEDA DRIVE,42.31423609710192,-122.82974206496488,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.3168074197404,-122.86174026483148,2.0,37100.0,veterinary,commercial,
ALMEDA DRIVE,42.307379297797596,-122.86232414028215,4.0,37100.0,,,residential
ALMEDA DRIVE,42.307117664977106,-122.8620285576985,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.30763831960293,-122.86202782370219,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.30805643446087,-122.86208255119082,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.307611938613576,-122.86251468107235,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.307153229339114,-122.8625146838713,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.306771481123455,-122.86251359156056,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.28237246618966,-122.81743648599631,2.0,37100.0,dentist,commercial,
ALMEDA DRIVE,42.28308593984293,-122.81801270640548,7.0,37100.0,clinic,healthcare,
ALMEDA DRIVE,42.28186368192945,-122.81838269704603,2.0,37100.0,veterinary,commercial,
ALMEDA DRIVE,42.36311985893348,-122.8569330648205,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.363205444505205,-122.85680787296971,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36353687234557,-122.85668208519253,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31450263874718,-122.81545812116296,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.3147604007207,-122.81601017693808,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.31468319018955,-122.81601035484599,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3145898901572,-122.81602118194755,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.31485048175337,-122.81601612059923,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.31430442304183,-122.81601150973145,2.0,37100.0,veterinary,commercial,
ALMEDA DRIVE,42.31425157022897,-122.8160116855416,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31419880410139,-122.81601638321057,2.0,37100.0,dentist,commercial,
ALMEDA DRIVE,42.313549992452074,-122.81600483775608,2.0,37100.0,social_facility,commercial,
ALMEDA DRIVE,42.313549992452074,-122.81600483775608,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31466299136317,-122.81535122929104,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.314672604146956,-122.81542718441305,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31466245000001,-122.81550320000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31466310660686,-122.81526590544108,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31516705,-122.8151419,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31515420537508,-122.81507684582843,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.341645752024554,-122.86597165436342,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.338633800000004,-122.8664324,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33880125379288,-122.86633602870275,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33862574987841,-122.8665160994818,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34379303504707,-122.86899999408631,8.0,37100.0,school,,
ALMEDA DRIVE,42.345798849451086,-122.86838114610846,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.434898425459984,-123.16339223940915,4.0,37100.0,,,residential
ALMEDA DRIVE,42.432143101964265,-123.16115018035205,4.0,37100.0,,,residential
ALMEDA DRIVE,42.43153614611265,-123.16105608662289,4.0,37100.0,,,residential
ALMEDA DRIVE,42.43285283081688,-123.16052597497014,4.0,37100.0,,,residential
ALMEDA DRIVE,42.43506180232538,-123.16165305508663,4.0,37100.0,,,residential
ALMEDA DRIVE,42.43421160369759,-123.16242350271168,4.0,37100.0,,,residential
ALMEDA DRIVE,42.31855348483454,-122.86128156248688,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.318550239814094,-122.86103157963917,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.318550438062765,-122.86112296558647,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.318659881996844,-122.86105464108606,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31866020556924,-122.86122646150105,2.0,37100.0,recycling,commercial,
ALMEDA DRIVE,42.31904678673298,-122.86148097765661,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.319076631089786,-122.8613816359842,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31910684101908,-122.86128131815721,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31913744081546,-122.86117971807501,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31919845516607,-122.86097739066248,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31922938613032,-122.86087545470775,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.319260090873065,-122.8607744680379,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31888880416249,-122.86013481512242,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3190032845225,-122.86029469417697,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.319063251014065,-122.86037827263003,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31894499999999,-122.8602133,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31865611390468,-122.86043508942208,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31865985000001,-122.86068130000001,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31865965070194,-122.86057048479371,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31854940112856,-122.86040942586028,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.31855004225525,-122.86057010797536,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.4733701146871,-122.79632265401814,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.473828436668626,-122.79601241804694,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47410255671957,-122.79623393705947,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.4744137276937,-122.79589797251265,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47350097403683,-122.79669183246322,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47331927611851,-122.79694863841044,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.47377565564038,-122.79764009801897,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.46955505563211,-122.79956769322811,8.0,37100.0,school,,
ALMEDA DRIVE,42.460634220181035,-122.8162633363391,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.461141685345076,-122.81601305029498,2.0,37100.0,doctors,commercial,
ALMEDA DRIVE,42.461475106579705,-122.81588927807307,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.46137708648128,-122.81568964741327,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33348352490665,-122.86272899627319,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.334368367100524,-122.86883853096099,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33425859459464,-122.8688405249697,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33415984469034,-122.86884027496941,2.0,37100.0,dancing_school,commercial,
ALMEDA DRIVE,42.33393586207209,-122.86883969989296,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33206173604337,-122.86712526823197,2.0,37100.0,fast_food,commercial,
ALMEDA DRIVE,42.33205500396263,-122.86697704792157,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.332044929525,-122.86685968962612,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33204546795202,-122.86670105944377,2.0,37100.0,bank,commercial,
ALMEDA DRIVE,42.33297553030326,-122.86776208553029,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33267474425256,-122.86754257918153,2.0,37100.0,restaurant,commercial,
ALMEDA DRIVE,42.33302300278317,-122.86746605878444,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33252605767478,-122.86766425794194,2.0,37100.0,theatre,commercial,
ALMEDA DRIVE,42.332495558059335,-122.86748871590991,2.0,37100.0,nightclub,commercial,
ALMEDA DRIVE,42.332330367699186,-122.86748400004461,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.332218197558326,-122.86748317488035,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3322741273362,-122.86748350351805,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.332386362971306,-122.86748423873719,2.0,37100.0,cafe,commercial,
ALMEDA DRIVE,42.33248616526014,-122.86721753892809,2.0,37100.0,ice_cream,commercial,
ALMEDA DRIVE,42.332377694842855,-122.86721905247191,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33282359266833,-122.86721695396264,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33293184597725,-122.86721914308265,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3330762849207,-122.86938092191879,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.333074734713584,-122.86984826785296,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33307478614024,-122.86973379997252,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33307476094494,-122.86957686130624,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33134943317545,-122.86695058729639,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33151105254517,-122.86622644394889,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33151137197228,-122.8663960048832,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33169259530003,-122.86512412501278,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.331692694847604,-122.86526567501922,5.0,37100.0,,apartments,
ALMEDA DRIVE,42.33141057900412,-122.86437393770285,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33170148515318,-122.86271442765302,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33170137033819,-122.86264337669185,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3317016532421,-122.86278535310112,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33182186643074,-122.86258173723975,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.331450320470765,-122.86255434762772,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.331503234392635,-122.86255428632103,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.332822400000005,-122.8628127,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.332590266903416,-122.86281350072846,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3325331749927,-122.86281352424771,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33247615000001,-122.86281355,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33241794642527,-122.86281357333802,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33269946212575,-122.86276840395358,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.336054549509704,-122.86820490140751,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3360471,-122.86811214999999,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33604955086431,-122.86802401497087,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33604690613445,-122.86783215882443,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.3361126,-122.86767370000003,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33618042805154,-122.86768503260116,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33624860006783,-122.86770257757651,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33638439658619,-122.8676876926993,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33645774999999,-122.86768845,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33631501348469,-122.86768811327063,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.33604932551829,-122.86792864628397,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.341551196494606,-122.87845908548472,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34250728036581,-122.87928444372346,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34250629665314,-122.87907664319484,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34219764552259,-122.88023112473925,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.34227390025038,-122.8802313479759,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.366708439146514,-122.86083423883304,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36675543402242,-122.86139278514378,2.0,37100.0,,commercial,
ALMEDA DRIVE,42.36646776717173,-122.86152603773193,2.0,37100.0,,commercial,
